ForageQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality
OTUID	8869.3.d21.HQNoRum	8829.3.d21.HQ40MDGSNoRum	8804.3.d21.HQ40MDGSRum	8789.3.d21.HQNoRum	8878.3.d21.HQRum	8847.3.d21.HQ40MDGSNoRum	8871.4.d21andCnSt.HQRum	8792.4.d21andCnSt.HQRum	8946.3.d21.HQRum	8958.3.d21.HQ40MDGSNoRum	8966.3.d21.HQRum	8995.3.d21.HQNoRum	8861.2.d63.HQNoRum	8869.2.d63.HQNoRum	8804.2.d63.HQ40MDGSRum	8802.2.d63.HQNoRum	8789.2.d63.HQNoRum	8847.2.d63.HQ40MDGSNoRum	8792.2.d63.HQRum	8966.2.d63.HQRum	8942.2.d63.HQ40MDGSNoRum	8974.2.d63.HQ40MDGSRum	8998.2.d63.HQNoRum	8990.2.d63.HQRum	8989.8.d63.HQ40MDGSRum	8859.8.d63.HQRum	8813.3.d21.40DeoiledMDGS	8798.3.d21.20DeoiledMDGS	8815.3.d21.20NormalMDGS	8809.3.d21.LQ40MDGSNoRum	8849.3.d21.20DeoiledMDGS	8882.3.d21.20NormalMDGS	8943.3.d21.40NormalMDGS	8945.3.d21.40DRC	8836.3.d21.40NormalMDGS	8973.3.d21.40DeoiledMDGS	8968.4.d21andCnSt.LQ40MDGSNoRum	8975.3.d21.20DeoiledMDGS	8879.4.d21andCnSt.20NormalMDGS	8972.4.d21andCnSt.20DeoiledMDGS	8976.4.d21andCnSt.20DeoiledMDGS	8996.3.d21.20NormalMDGS	8997.3.d21.20NormalMDGS	8963.3.d21.LQ40MDGSNoRum	8934.4.d21andCnSt.40DeoiledMDGS	8831.2.d63.40NormalMDGS	8824.2.d63.LQ40MDGSNoRum	8815.2.d63.20NormalMDGS	8845.2.d63.40DeoiledMDGS	8842.2.d63.20NormalMDGS	8812.2.d63.40DeoiledMDGS	8796.2.d63.40DRC	8821.2.d63.LQ40MDGSNoRum	8949.2.d63.LQ40MDGSNoRum	8941.2.d63.20NormalMDGS	8951.2.d63.LQ40MDGSNoRum	8964.2.d63.20DeoiledMDGS	8979.2.d63.LQ40MDGSNoRum	8997.8.d63.20NormalMDGS	8937.8.d63.40DRC	8963.8.d63.LQ40MDGSNoRum	8791.8.d63.20NormalMDGS	8934.8.d63.40DeoiledMDGS
2520	0.000628733102798	0.000628733102798	0.000628733102798	0	0.00188619930839	0.000628733102798	0	0.000314366551399	0.000628733102798	0	0.000314366551399	0	0.000628733102798	0	0.000943099654197	0	0.000628733102798	0.000314366551399	0.000628733102798	0	0	0.00314366551399	0.00251493241119	0	0.000314366551399	0.000628733102798	0.000314366551399	0.000628733102798	0	0.000628733102798	0	0.000628733102798	0	0.00157183275699	0.00220056585979	0.0012574662056	0.000943099654197	0.00220056585979	0.00220056585979	0.0012574662056	0.000943099654197	0.000943099654197	0	0.000314366551399	0.000943099654197	0	0.000628733102798	0.000628733102798	0.000628733102798	0.000314366551399	0	0.000314366551399	0	0	0.000628733102798	0.0012574662056	0	0.000628733102798	0.000943099654197	0.000314366551399	0.0012574662056	0	0.000628733102798
2543	0	0	0	0	0	0.000628733102798	0	0	0	0.000628733102798	0	0	0.000314366551399	0.000628733102798	0	0.000628733102798	0.000628733102798	0	0	0.000314366551399	0	0	0	0.000314366551399	0.000314366551399	0	0	0	0.000314366551399	0	0	0	0	0	0	0	0	0	0	0.000314366551399	0	0	0	0	0	0	0.000628733102798	0	0	0	0	0	0	0	0	0	0.000314366551399	0	0	0	0	0	0
285	0.000628733102798	0.000943099654197	0.00157183275699	0	0.000314366551399	0.000314366551399	0.0012574662056	0	0	0	0	0.000314366551399	0	0	0.000314366551399	0	0	0	0.000314366551399	0.000314366551399	0.000314366551399	0	0	0	0.000314366551399	0.000628733102798	0	0.000314366551399	0.000314366551399	0	0.000314366551399	0	0	0.000314366551399	0.000628733102798	0	0	0.000314366551399	0.000628733102798	0.00188619930839	0.000314366551399	0.000628733102798	0.000314366551399	0.000628733102798	0.000314366551399	0	0	0	0.000628733102798	0	0.000314366551399	0	0	0	0	0	0	0.000314366551399	0.000314366551399	0	0.000628733102798	0	0
292	0.00377239861679	0.00723043068218	0.0147752279157	0.0113171958504	0.00628733102798	0.00628733102798	0.00188619930839	0.00251493241119	0.0235774913549	0.014146494813	0.00785916378497	0.0194907261867	0.00911662999057	0.012574662056	0.00220056585979	0.00282929896259	0.0113171958504	0.00785916378497	0.00660169757938	0.0116315624018	0.0276642565231	0.00880226343917	0.00628733102798	0.00754479723357	0.0216912920465	0.00754479723357	0.00220056585979	0.011002829299	0.0163470606727	0.00251493241119	0.00628733102798	0.00502986482238	0.0198050927381	0.000943099654197	0.00471549827098	0.0144608613644	0.0100597296448	0.00314366551399	0.00440113171959	0.000628733102798	0.00282929896259	0.00943099654197	0.00345803206539	0.00660169757938	0.00597296447658	0.00660169757938	0.00534423137378	0.0100597296448	0.0100597296448	0.0135177617102	0.0201194592895	0.00974536309337	0.0100597296448	0.00471549827098	0.00157183275699	0.0150895944671	0.00597296447658	0.0132033951588	0.00471549827098	0.0144608613644	0.00848789688777	0.00502986482238	0.00880226343917
2614	0.00188619930839	0.000943099654197	0	0.000314366551399	0	0.000628733102798	0	0.000314366551399	0	0	0.000943099654197	0.000314366551399	0.000314366551399	0.000314366551399	0	0.000943099654197	0.000943099654197	0.000943099654197	0	0.000943099654197	0	0	0.000314366551399	0.000628733102798	0.000628733102798	0.000628733102798	0.000314366551399	0	0.000314366551399	0.00502986482238	0.000628733102798	0.000314366551399	0.000314366551399	0	0.000314366551399	0.000314366551399	0.000628733102798	0	0	0.0012574662056	0.000314366551399	0	0	0.000943099654197	0	0.000314366551399	0.00188619930839	0.000628733102798	0.000628733102798	0	0.00188619930839	0.0012574662056	0.000943099654197	0.000943099654197	0.00157183275699	0.000628733102798	0.0012574662056	0	0.00251493241119	0	0.000314366551399	0.000314366551399	0
2664	0.00534423137378	0.00628733102798	0.00408676516819	0.0138321282616	0.00188619930839	0.00471549827098	0.0113171958504	0.00660169757938	0.0138321282616	0.00314366551399	0.0232631248035	0.00314366551399	0.00377239861679	0.00597296447658	0.0735617730273	0.00691606413078	0.00534423137378	0.00377239861679	0.0374096196165	0.00471549827098	0.0116315624018	0.301791889343	0.0176045268783	0.00911662999057	0.00282929896259	0.0198050927381	0.0012574662056	0.00345803206539	0.000628733102798	0.000943099654197	0.014146494813	0.00660169757938	0.000314366551399	0.0333228544483	0.00377239861679	0.00660169757938	0.00440113171959	0.00911662999057	0.00848789688777	0.0122602955046	0.0103740961962	0.00314366551399	0.00974536309337	0.00188619930839	0.00314366551399	0.000314366551399	0.00251493241119	0.000314366551399	0.000943099654197	0.00660169757938	0.000314366551399	0.00754479723357	0.000628733102798	0.00282929896259	0.00534423137378	0.00880226343917	0.0100597296448	0.00440113171959	0.00345803206539	0.000314366551399	0.0012574662056	0.00220056585979	0.0188619930839
2689	0.00377239861679	0.00282929896259	0.000628733102798	0.000943099654197	0.00157183275699	0.00314366551399	0	0.0012574662056	0.00220056585979	0.00188619930839	0.00282929896259	0.000314366551399	0.000628733102798	0.00251493241119	0	0.0012574662056	0.000943099654197	0.00251493241119	0.00282929896259	0.00251493241119	0.0012574662056	0.00345803206539	0.0012574662056	0.00220056585979	0.00660169757938	0.00314366551399	0.00251493241119	0.000314366551399	0.00502986482238	0.00157183275699	0.00251493241119	0.00157183275699	0	0	0.0012574662056	0.000943099654197	0.000314366551399	0.00220056585979	0.00157183275699	0.000628733102798	0.00188619930839	0.00220056585979	0.0012574662056	0.00251493241119	0	0.000943099654197	0.000628733102798	0.00282929896259	0.00220056585979	0.0012574662056	0.00817353033637	0.000628733102798	0.000943099654197	0.00282929896259	0.000628733102798	0.00282929896259	0.00282929896259	0	0.00723043068218	0	0.00314366551399	0.00565859792518	0.00377239861679
2732	0.00471549827098	0.00188619930839	0.000314366551399	0.00188619930839	0.00251493241119	0.00314366551399	0.000628733102798	0.0012574662056	0.000943099654197	0.000943099654197	0.00345803206539	0.000314366551399	0.0100597296448	0.0150895944671	0.00157183275699	0.0128890286074	0.00471549827098	0.00660169757938	0.00408676516819	0.00974536309337	0.00282929896259	0.00440113171959	0.00251493241119	0.0119459289532	0.00251493241119	0.00408676516819	0.0012574662056	0.000943099654197	0.00188619930839	0.00220056585979	0.00377239861679	0.000314366551399	0	0.000314366551399	0.000943099654197	0	0.000314366551399	0.000628733102798	0.000314366551399	0.00345803206539	0	0	0.000943099654197	0.00220056585979	0	0.0128890286074	0.0216912920465	0.00817353033637	0.00377239861679	0.00471549827098	0.0128890286074	0.00345803206539	0.000628733102798	0.00911662999057	0.0204338258409	0.00565859792518	0.00220056585979	0	0.00943099654197	0	0.000943099654197	0.00377239861679	0.00377239861679
2735	0.000628733102798	0	0	0.000314366551399	0.0012574662056	0.000314366551399	0	0.000314366551399	0.000628733102798	0.000314366551399	0.000943099654197	0	0.000628733102798	0.000628733102798	0.000314366551399	0.00157183275699	0	0.000314366551399	0.000314366551399	0.000314366551399	0	0.000943099654197	0.000314366551399	0.00220056585979	0.000628733102798	0.000314366551399	0.000314366551399	0	0	0.0012574662056	0.00157183275699	0.000314366551399	0	0	0.000314366551399	0	0	0	0	0	0	0	0.000314366551399	0	0	0.0012574662056	0.0012574662056	0.000628733102798	0	0	0.000943099654197	0.000314366551399	0	0.00157183275699	0.00157183275699	0	0.000314366551399	0	0.000628733102798	0	0	0.000628733102798	0.000628733102798
301	0.000314366551399	0.00314366551399	0.00220056585979	0.000314366551399	0.00220056585979	0.00220056585979	0.000314366551399	0.000314366551399	0.00220056585979	0	0.00848789688777	0.00314366551399	0.000628733102798	0.000943099654197	0.00157183275699	0.00220056585979	0.0012574662056	0.0012574662056	0.00157183275699	0.00408676516819	0.00157183275699	0.0012574662056	0.0147752279157	0.00188619930839	0	0.00282929896259	0.0012574662056	0	0	0.00157183275699	0.00220056585979	0.000314366551399	0.000314366551399	0.00911662999057	0.00251493241119	0.00157183275699	0.000943099654197	0.000943099654197	0	0.0012574662056	0.000943099654197	0.00188619930839	0.00440113171959	0.000943099654197	0.000943099654197	0	0.00282929896259	0.0012574662056	0.0012574662056	0.00502986482238	0.000314366551399	0.000314366551399	0.000314366551399	0.000314366551399	0.0122602955046	0.00251493241119	0.00628733102798	0.00282929896259	0.00345803206539	0	0.000314366551399	0.000314366551399	0.00754479723357
2789	0.00282929896259	0	0	0.000628733102798	0.000943099654197	0.00220056585979	0.000628733102798	0.000628733102798	0	0	0.00157183275699	0	0.000943099654197	0.0012574662056	0	0	0.0012574662056	0.0012574662056	0.000314366551399	0.000314366551399	0.000314366551399	0.000628733102798	0	0.000628733102798	0.00157183275699	0.000628733102798	0.00157183275699	0.0012574662056	0.00188619930839	0.00220056585979	0.000943099654197	0.000314366551399	0	0	0	0	0	0.0012574662056	0.000628733102798	0.000628733102798	0	0	0.000314366551399	0.00188619930839	0.000314366551399	0.00157183275699	0.000943099654197	0.00251493241119	0.000943099654197	0.000628733102798	0.00220056585979	0.000628733102798	0	0.0012574662056	0.000314366551399	0.00188619930839	0.00188619930839	0.000314366551399	0.00440113171959	0	0.00251493241119	0.00157183275699	0.000943099654197
2907	0	0.00220056585979	0.000628733102798	0.000314366551399	0	0.0012574662056	0.000628733102798	0.000314366551399	0	0.0012574662056	0.000628733102798	0	0	0	0.00502986482238	0	0	0.000314366551399	0.000314366551399	0	0	0.0012574662056	0	0	0.000943099654197	0.0012574662056	0	0	0	0	0.000314366551399	0	0	0.000314366551399	0	0.000314366551399	0.0012574662056	0.000314366551399	0.000314366551399	0.000314366551399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000314366551399	0	0.0012574662056	0	0	0	0	0	0.00314366551399
24	0.000628733102798	0.000628733102798	0.000314366551399	0.000943099654197	0.000314366551399	0	0.000628733102798	0	0.000628733102798	0.00220056585979	0.000943099654197	0.00157183275699	0.00188619930839	0.000628733102798	0	0.00220056585979	0.00440113171959	0.00157183275699	0.0012574662056	0.00377239861679	0.00534423137378	0.00251493241119	0.0012574662056	0.00157183275699	0.00188619930839	0.00471549827098	0.000314366551399	0.00188619930839	0.000943099654197	0.000314366551399	0.000628733102798	0.000628733102798	0.00157183275699	0	0	0.000943099654197	0.00220056585979	0.000314366551399	0.00251493241119	0.000314366551399	0.000943099654197	0.000943099654197	0.000314366551399	0	0.00251493241119	0.00157183275699	0.000628733102798	0.0012574662056	0.00251493241119	0.00408676516819	0.00440113171959	0.00282929896259	0.00377239861679	0.00157183275699	0.000628733102798	0.00440113171959	0.000943099654197	0.00471549827098	0	0.00408676516819	0.00345803206539	0.00251493241119	0.00251493241119
312	0.000314366551399	0.000943099654197	0.000628733102798	0.000628733102798	0	0	0	0	0.000314366551399	0.000943099654197	0	0	0	0	0	0.000628733102798	0.000943099654197	0	0.000314366551399	0.000628733102798	0.000943099654197	0.000314366551399	0.000314366551399	0.000314366551399	0.00157183275699	0.000943099654197	0	0.000628733102798	0.000628733102798	0.000314366551399	0	0.000314366551399	0.000628733102798	0	0	0.000314366551399	0.000943099654197	0.000314366551399	0.000314366551399	0	0	0.000314366551399	0	0.000314366551399	0.000314366551399	0	0	0.000628733102798	0.000628733102798	0.000943099654197	0.000314366551399	0.000314366551399	0.000943099654197	0.000943099654197	0.000314366551399	0.000943099654197	0.000628733102798	0.000628733102798	0	0	0.000628733102798	0	0.000628733102798
318	0.00377239861679	0.0135177617102	0.00565859792518	0.00251493241119	0.00911662999057	0.00911662999057	0.00628733102798	0.00943099654197	0.00440113171959	0.000943099654197	0.0135177617102	0.00502986482238	0.00251493241119	0.000314366551399	0.00723043068218	0.0103740961962	0.00188619930839	0.00345803206539	0.0147752279157	0.00565859792518	0.00785916378497	0.000628733102798	0.0399245520277	0.0119459289532	0.00440113171959	0.00943099654197	0.00502986482238	0.00157183275699	0.00251493241119	0.00502986482238	0.014146494813	0.00251493241119	0.000943099654197	0.0169757937755	0.00723043068218	0.0144608613644	0.00502986482238	0.00723043068218	0.00628733102798	0.0169757937755	0.0188619930839	0.00471549827098	0.014146494813	0.00628733102798	0.0144608613644	0.000943099654197	0.00502986482238	0.00314366551399	0.00282929896259	0.0100597296448	0.000628733102798	0.00157183275699	0.000628733102798	0.00817353033637	0.0370952530651	0.00911662999057	0.046526249607	0.011002829299	0.0245205910091	0.0012574662056	0.000628733102798	0.00660169757938	0.0207481923923
335	0	0	0	0	0.00220056585979	0.00188619930839	0.00345803206539	0.000943099654197	0.00314366551399	0.000314366551399	0.00188619930839	0.00565859792518	0.0012574662056	0.000628733102798	0	0	0.00157183275699	0.00251493241119	0.000314366551399	0.00377239861679	0	0	0.000314366551399	0	0.000628733102798	0	0	0.000628733102798	0	0.000628733102798	0.000943099654197	0.00282929896259	0	0	0.000943099654197	0	0	0.00220056585979	0.000314366551399	0	0.0012574662056	0.000943099654197	0.00691606413078	0	0	0.00157183275699	0	0.0012574662056	0	0.0012574662056	0.00188619930839	0.000943099654197	0.000314366551399	0	0	0.0012574662056	0.000628733102798	0	0	0	0	0.00345803206539	0.00282929896259
26	0.00220056585979	0.00251493241119	0.0012574662056	0.00220056585979	0.00188619930839	0.000314366551399	0	0.000943099654197	0.00220056585979	0.00408676516819	0.00345803206539	0.000314366551399	0.000628733102798	0.000943099654197	0	0.00188619930839	0.0012574662056	0.000943099654197	0.000943099654197	0.000943099654197	0.0012574662056	0.00157183275699	0	0.000943099654197	0.00377239861679	0.00314366551399	0.00157183275699	0.000314366551399	0.00408676516819	0.000943099654197	0.000943099654197	0.000628733102798	0.000314366551399	0	0.000314366551399	0	0.000943099654197	0.000628733102798	0.00188619930839	0	0.000314366551399	0.00157183275699	0.000314366551399	0.00157183275699	0.000628733102798	0.000943099654197	0.00220056585979	0.00188619930839	0.0012574662056	0.000628733102798	0.00314366551399	0.000314366551399	0	0.000943099654197	0.000943099654197	0	0.0012574662056	0	0.00188619930839	0.000314366551399	0.000628733102798	0.0012574662056	0.0012574662056
341	0	0	0.000314366551399	0	0	0	0	0	0	0	0	0	0	0	0.00188619930839	0.000314366551399	0.000314366551399	0	0.000628733102798	0	0.000943099654197	0.000314366551399	0.000314366551399	0	0.000314366551399	0.000314366551399	0.000314366551399	0	0.000314366551399	0.000314366551399	0	0	0	0	0	0	0	0	0	0.000314366551399	0.000314366551399	0	0	0	0	0.000314366551399	0.000943099654197	0	0.000628733102798	0	0.000314366551399	0.000628733102798	0	0.000314366551399	0.000628733102798	0.000314366551399	0	0	0.000314366551399	0.000628733102798	0	0	0
27	0.0012574662056	0.00157183275699	0.0113171958504	0.0295504558315	0.00723043068218	0.0138321282616	0.00911662999057	0.00282929896259	0.00565859792518	0.0119459289532	0.00534423137378	0.00597296447658	0.00691606413078	0.00408676516819	0	0.0113171958504	0.0122602955046	0.00660169757938	0.00534423137378	0.00817353033637	0.00157183275699	0.00345803206539	0.00314366551399	0.00754479723357	0.00565859792518	0.00377239861679	0.0273498899717	0.011002829299	0.0226343917007	0.0248349575605	0.00314366551399	0.0100597296448	0.00691606413078	0	0.014146494813	0.00565859792518	0.00660169757938	0.00408676516819	0.0100597296448	0.00220056585979	0.0216912920465	0.00188619930839	0.00911662999057	0.00911662999057	0.0132033951588	0.0242062244577	0.00880226343917	0.0116315624018	0.00502986482238	0.0113171958504	0.0113171958504	0.00597296447658	0.0147752279157	0.00723043068218	0.00282929896259	0.00471549827098	0.011002829299	0.00974536309337	0.00282929896259	0.000628733102798	0.00754479723357	0.00880226343917	0.00377239861679
361	0.00471549827098	0.00251493241119	0	0.000943099654197	0.00157183275699	0.00377239861679	0.000628733102798	0.0106884627476	0.0012574662056	0.00157183275699	0.00471549827098	0.0012574662056	0.00220056585979	0.00534423137378	0.000314366551399	0.00817353033637	0.000943099654197	0.00502986482238	0.00345803206539	0.00377239861679	0.000628733102798	0.00157183275699	0.0012574662056	0.00408676516819	0.00345803206539	0.00565859792518	0.000628733102798	0.000314366551399	0.00188619930839	0.000943099654197	0.00282929896259	0.0012574662056	0	0.000314366551399	0.000628733102798	0	0.0012574662056	0	0.000628733102798	0.0128890286074	0.00282929896259	0.0012574662056	0.000314366551399	0.00282929896259	0.000314366551399	0.00408676516819	0.00565859792518	0.00377239861679	0.00377239861679	0.000628733102798	0.00408676516819	0.00157183275699	0	0.00785916378497	0.00597296447658	0.00660169757938	0.00188619930839	0	0.00660169757938	0	0.00251493241119	0.00157183275699	0.00534423137378
373	0	0.00251493241119	0	0.000314366551399	0.000628733102798	0.000943099654197	0	0.000943099654197	0	0.000314366551399	0.000943099654197	0.0012574662056	0.00220056585979	0.000628733102798	0	0	0.000314366551399	0.000314366551399	0.000943099654197	0.00188619930839	0	0	0	0.000314366551399	0.000628733102798	0.000628733102798	0.000314366551399	0	0.000943099654197	0.000628733102798	0	0.000314366551399	0	0	0	0	0	0.000628733102798	0	0.000628733102798	0.000314366551399	0.0012574662056	0.0012574662056	0.000628733102798	0	0.000314366551399	0	0.00220056585979	0	0.000314366551399	0.000628733102798	0.000314366551399	0	0	0	0.000314366551399	0	0	0.000943099654197	0	0	0.000628733102798	0
28	0.611757309022	0.186104998428	0.0144608613644	0.0987110971393	0.246149009745	0.340458975165	0.0251493241119	0.178245834643	0.147437912606	0.132977051242	0.407733417164	0.046526249607	0.24489154354	0.281672430053	0.0276642565231	0.504558314995	0.112228858849	0.182646966363	0.158440741905	0.19333542911	0.0754479723357	0.138950015718	0.0726186733732	0.251807607671	0.226658283559	0.198679660484	0.189248663942	0.0279786230745	0.184533165671	0.185161898774	0.274756365923	0.0933668657655	0.00282929896259	0.0242062244577	0.111600125747	0.0289217227287	0.0348946872053	0.0694750078592	0.0524992140836	0.288902860736	0.0386670858221	0.105312794719	0.04495441685	0.162213140522	0.0279786230745	0.346431939642	0.435083307136	0.22697265011	0.136120716756	0.068531908205	0.209996856334	0.0811065702609	0.0185476265325	0.283558629362	0.340144608614	0.152153410877	0.157812008802	0.0232631248035	0.377868594782	0.0144608613644	0.0345803206539	0.163784973279	0.150267211569
384	0.00691606413078	0.0235774913549	0.0289217227287	0.0138321282616	0.0172901603269	0.0191763596353	0.0012574662056	0.00220056585979	0.00408676516819	0.0012574662056	0.014146494813	0.00534423137378	0.00408676516819	0.00785916378497	0.0873939012889	0.00628733102798	0.00471549827098	0.0194907261867	0.0207481923923	0.00534423137378	0.0204338258409	0.0188619930839	0.0443256837472	0.0138321282616	0.00597296447658	0.0122602955046	0.0135177617102	0.0119459289532	0.00471549827098	0.0172901603269	0.00660169757938	0.000628733102798	0.0147752279157	0.0213769254951	0.0207481923923	0.0116315624018	0.00282929896259	0.00188619930839	0.000628733102798	0.00691606413078	0.00157183275699	0.0119459289532	0.00723043068218	0.00911662999057	0.000314366551399	0.00691606413078	0.0210625589437	0.00440113171959	0.0367808865137	0.00723043068218	0.0210625589437	0.0402389185791	0.00440113171959	0.00408676516819	0.0330084878969	0.0295504558315	0.00534423137378	0.0100597296448	0.00660169757938	0.0392958189249	0.0352090537567	0.00565859792518	0.00345803206539
387	0	0	0	0.000628733102798	0	0	0	0	0.000628733102798	0.000314366551399	0	0.000314366551399	0	0	0	0	0.000943099654197	0	0.000314366551399	0.000628733102798	0	0.000314366551399	0	0	0.000628733102798	0.000314366551399	0	0	0.000628733102798	0	0	0.000628733102798	0	0	0	0.000314366551399	0.000628733102798	0	0	0	0	0	0	0	0	0	0	0	0.000314366551399	0.000314366551399	0.000628733102798	0.000628733102798	0	0	0	0	0.000628733102798	0	0	0	0	0.000314366551399	0.000628733102798
29	0.000943099654197	0.00188619930839	0.000628733102798	0.00188619930839	0.000628733102798	0.0012574662056	0.000628733102798	0.000943099654197	0.00188619930839	0.00188619930839	0.00188619930839	0.0012574662056	0.00282929896259	0.000943099654197	0	0.000628733102798	0.00974536309337	0.00691606413078	0.00534423137378	0.0012574662056	0.00377239861679	0.0012574662056	0.000943099654197	0.0012574662056	0.00188619930839	0.0012574662056	0.000943099654197	0.00188619930839	0.00251493241119	0.00188619930839	0.00282929896259	0.00377239861679	0.000943099654197	0	0.0012574662056	0.00377239861679	0.00157183275699	0.00251493241119	0.0012574662056	0	0.000943099654197	0.00282929896259	0.00345803206539	0.00157183275699	0.0012574662056	0.0012574662056	0.000943099654197	0.0122602955046	0.00188619930839	0.00377239861679	0.00188619930839	0.00157183275699	0.0106884627476	0.00754479723357	0.000943099654197	0.00377239861679	0.00251493241119	0.00628733102798	0.000628733102798	0	0.00628733102798	0.0012574662056	0.00282929896259
407	0.000314366551399	0.000314366551399	0.000943099654197	0.000628733102798	0	0.000314366551399	0	0.000628733102798	0	0	0	0	0.000314366551399	0.000314366551399	0	0.000314366551399	0.000314366551399	0.000314366551399	0.000628733102798	0	0.00157183275699	0.000943099654197	0.000314366551399	0.000314366551399	0.000314366551399	0	0.000943099654197	0.000314366551399	0.000628733102798	0.000628733102798	0	0.0012574662056	0.000628733102798	0	0	0.000628733102798	0.000628733102798	0.000314366551399	0.00251493241119	0	0.0012574662056	0	0	0.000943099654197	0.00157183275699	0	0	0.000628733102798	0.000943099654197	0.000628733102798	0.000314366551399	0	0	0.000628733102798	0	0	0.000314366551399	0.00188619930839	0.000314366551399	0	0.00157183275699	0	0.000628733102798
424	0	0	0.000314366551399	0.000314366551399	0	0	0	0.000314366551399	0	0	0.000314366551399	0	0.000628733102798	0	0	0	0.00220056585979	0.0012574662056	0.000314366551399	0.000628733102798	0.00157183275699	0.000628733102798	0.000314366551399	0	0	0.000628733102798	0	0.000314366551399	0.000314366551399	0.000314366551399	0	0.000943099654197	0	0	0	0.000314366551399	0.000314366551399	0.000314366551399	0.000314366551399	0	0.000314366551399	0.000314366551399	0	0.000314366551399	0	0	0	0.00188619930839	0.00220056585979	0.000628733102798	0.00157183275699	0	0.00660169757938	0.000314366551399	0.000314366551399	0.00345803206539	0.000943099654197	0.00157183275699	0	0	0.000943099654197	0.000943099654197	0
30	0.000314366551399	0	0.0012574662056	0.00188619930839	0.0012574662056	0.000314366551399	0.000628733102798	0.000314366551399	0.000628733102798	0.000628733102798	0.000314366551399	0.00314366551399	0.000628733102798	0	0.000314366551399	0.000314366551399	0.0012574662056	0.000628733102798	0.00220056585979	0.0012574662056	0.0012574662056	0	0.000314366551399	0.000628733102798	0.0012574662056	0.00188619930839	0.0012574662056	0	0.00157183275699	0.000943099654197	0.000314366551399	0.0012574662056	0.00565859792518	0	0.000314366551399	0.000314366551399	0.000943099654197	0	0.00157183275699	0	0.0012574662056	0.00220056585979	0.000943099654197	0.0012574662056	0.0012574662056	0.000628733102798	0.000314366551399	0.0012574662056	0.00157183275699	0.00188619930839	0.0012574662056	0.00157183275699	0.00251493241119	0.000628733102798	0.000314366551399	0.000314366551399	0.000314366551399	0.00440113171959	0.000314366551399	0.00157183275699	0.0012574662056	0.0012574662056	0.00188619930839
430	0	0	0	0	0	0	0.000314366551399	0	0	0.000314366551399	0	0	0	0	0	0	0	0.000314366551399	0.000943099654197	0	0.000314366551399	0.000314366551399	0	0	0	0	0	0	0	0	0	0.000314366551399	0	0	0	0.000628733102798	0	0	0	0	0.000314366551399	0	0	0.000314366551399	0	0.000314366551399	0	0.000628733102798	0	0.000314366551399	0	0	0.000314366551399	0.000943099654197	0.000314366551399	0.000314366551399	0.000314366551399	0.000314366551399	0	0	0	0	0
2	0.0377239861679	0.106884627476	0.11694435712	0.112228858849	0.0550141464948	0.0946243319711	0.124803520905	0.0917950330085	0.0628733102798	0.0914806664571	0.0845646023263	0.0820496699151	0.125117887457	0.0446400502986	0.0147752279157	0.0534423137378	0.189248663942	0.109713926438	0.123231688148	0.0855077019805	0.139893115373	0.101854762653	0.114743791261	0.0487268154668	0.104684061616	0.0443256837472	0.180446400503	0.187991197737	0.253693806979	0.149638478466	0.122917321597	0.319396416221	0.0880226343917	0.0320653882427	0.0927381326627	0.174787802578	0.160641307765	0.180132033952	0.248978308708	0.0185476265325	0.104055328513	0.13266268469	0.192077962905	0.240176045269	0.276642565231	0.143036780887	0.0663313423452	0.218170386671	0.142408047784	0.325683747249	0.181389500157	0.070103740962	0.244262810437	0.198679660484	0.0474693492612	0.105941527821	0.210311222886	0.215969820811	0.0499842816724	0.011002829299	0.182332599811	0.179503300849	0.0628733102798
